material_id,plant_id,period_week,forecasted_demand_units
MAT_025,PLANT_05,W01,1674
MAT_025,PLANT_05,W02,1770
MAT_025,PLANT_05,W03,1935
MAT_025,PLANT_05,W04,1763
MAT_025,PLANT_05,W05,1806
MAT_025,PLANT_05,W06,1830
MAT_025,PLANT_05,W07,2049
MAT_025,PLANT_05,W08,1894
MAT_025,PLANT_05,W09,1870
MAT_025,PLANT_05,W10,1960
MAT_025,PLANT_05,W11,1980
MAT_025,PLANT_05,W12,2097
MAT_026,PLANT_01,W01,1423
MAT_026,PLANT_01,W02,1315
MAT_026,PLANT_01,W03,1310
MAT_026,PLANT_01,W04,1315
MAT_026,PLANT_01,W05,1428
MAT_026,PLANT_01,W06,1369
MAT_026,PLANT_01,W07,1357
MAT_026,PLANT_01,W08,1410
MAT_026,PLANT_01,W09,1419
MAT_026,PLANT_01,W10,1477
MAT_026,PLANT_01,W11,1482
MAT_026,PLANT_01,W12,1448
MAT_026,PLANT_02,W01,1993
MAT_026,PLANT_02,W02,2240
MAT_026,PLANT_02,W03,2053
MAT_026,PLANT_02,W04,2187
MAT_026,PLANT_02,W05,2380
MAT_026,PLANT_02,W06,2356
MAT_026,PLANT_02,W07,2269
MAT_026,PLANT_02,W08,2363
MAT_026,PLANT_02,W09,2411
MAT_026,PLANT_02,W10,2272
MAT_026,PLANT_02,W11,2386
MAT_026,PLANT_02,W12,2413
MAT_026,PLANT_03,W01,1324
MAT_026,PLANT_03,W02,1355
MAT_026,PLANT_03,W03,1384
MAT_026,PLANT_03,W04,1410
MAT_026,PLANT_03,W05,1559
MAT_026,PLANT_03,W06,1408
MAT_026,PLANT_03,W07,1572
MAT_026,PLANT_03,W08,1479
MAT_026,PLANT_03,W09,1519
MAT_026,PLANT_03,W10,1580
MAT_026,PLANT_03,W11,1654
MAT_026,PLANT_03,W12,1566
MAT_026,PLANT_04,W01,1355
MAT_026,PLANT_04,W02,1545
MAT_026,PLANT_04,W03,1584
MAT_026,PLANT_04,W04,1425
MAT_026,PLANT_04,W05,1529
MAT_026,PLANT_04,W06,1564
MAT_026,PLANT_04,W07,1471
MAT_026,PLANT_04,W08,1628
MAT_026,PLANT_04,W09,1548
MAT_026,PLANT_04,W10,1638
MAT_026,PLANT_04,W11,1613
MAT_026,PLANT_04,W12,1688
MAT_026,PLANT_05,W01,745
MAT_026,PLANT_05,W02,743
MAT_026,PLANT_05,W03,794
MAT_026,PLANT_05,W04,744
MAT_026,PLANT_05,W05,756
MAT_026,PLANT_05,W06,843
MAT_026,PLANT_05,W07,794
MAT_026,PLANT_05,W08,839
MAT_026,PLANT_05,W09,841
MAT_026,PLANT_05,W10,884
MAT_026,PLANT_05,W11,799
MAT_026,PLANT_05,W12,819
MAT_027,PLANT_01,W01,1035
MAT_027,PLANT_01,W02,1105
MAT_027,PLANT_01,W03,1128
MAT_027,PLANT_01,W04,1123
MAT_027,PLANT_01,W05,1100
MAT_027,PLANT_01,W06,1197
MAT_027,PLANT_01,W07,1191
MAT_027,PLANT_01,W08,1231
MAT_027,PLANT_01,W09,1211
MAT_027,PLANT_01,W10,1185
MAT_027,PLANT_01,W11,1186
MAT_027,PLANT_01,W12,1151
MAT_027,PLANT_02,W01,2169
MAT_027,PLANT_02,W02,2462
MAT_027,PLANT_02,W03,2466
MAT_027,PLANT_02,W04,2599
MAT_027,PLANT_02,W05,2537
MAT_027,PLANT_02,W06,2332
MAT_027,PLANT_02,W07,2392
MAT_027,PLANT_02,W08,2397
MAT_027,PLANT_02,W09,2410
MAT_027,PLANT_02,W10,2745
MAT_027,PLANT_02,W11,2649
MAT_027,PLANT_02,W12,2481
MAT_027,PLANT_03,W01,1418
MAT_027,PLANT_03,W02,1542
MAT_027,PLANT_03,W03,1357
MAT_027,PLANT_03,W04,1490
MAT_027,PLANT_03,W05,1386
MAT_027,PLANT_03,W06,1595
MAT_027,PLANT_03,W07,1489
MAT_027,PLANT_03,W08,1470
MAT_027,PLANT_03,W09,1602
MAT_027,PLANT_03,W10,1552
MAT_027,PLANT_03,W11,1498
MAT_027,PLANT_03,W12,1605
MAT_027,PLANT_04,W01,877
MAT_027,PLANT_04,W02,985
MAT_027,PLANT_04,W03,1026
MAT_027,PLANT_04,W04,956
MAT_027,PLANT_04,W05,990
MAT_027,PLANT_04,W06,1078
MAT_027,PLANT_04,W07,1023
MAT_027,PLANT_04,W08,994
MAT_027,PLANT_04,W09,1031
MAT_027,PLANT_04,W10,1122
MAT_027,PLANT_04,W11,1092
MAT_027,PLANT_04,W12,1025
MAT_027,PLANT_05,W01,1810
MAT_027,PLANT_05,W02,1917
MAT_027,PLANT_05,W03,1976
MAT_027,PLANT_05,W04,1869
MAT_027,PLANT_05,W05,1951
MAT_027,PLANT_05,W06,1942
MAT_027,PLANT_05,W07,2073
MAT_027,PLANT_05,W08,1970
MAT_027,PLANT_05,W09,1918
MAT_027,PLANT_05,W10,1900
MAT_027,PLANT_05,W11,1985
MAT_027,PLANT_05,W12,2038
MAT_028,PLANT_01,W01,889
MAT_028,PLANT_01,W02,855
MAT_028,PLANT_01,W03,986
MAT_028,PLANT_01,W04,1002
MAT_028,PLANT_01,W05,939
MAT_028,PLANT_01,W06,968
MAT_028,PLANT_01,W07,911
MAT_028,PLANT_01,W08,1057
MAT_028,PLANT_01,W09,1071
MAT_028,PLANT_01,W10,1013
MAT_028,PLANT_01,W11,956
MAT_028,PLANT_01,W12,1028
MAT_028,PLANT_02,W01,1217
MAT_028,PLANT_02,W02,1270
MAT_028,PLANT_02,W03,1237
MAT_028,PLANT_02,W04,1182
MAT_028,PLANT_02,W05,1329
MAT_028,PLANT_02,W06,1258
MAT_028,PLANT_02,W07,1237
MAT_028,PLANT_02,W08,1340
MAT_028,PLANT_02,W09,1342
MAT_028,PLANT_02,W10,1391
MAT_028,PLANT_02,W11,1289
MAT_028,PLANT_02,W12,1276
MAT_028,PLANT_03,W01,1801
MAT_028,PLANT_03,W02,1982
MAT_028,PLANT_03,W03,2048
MAT_028,PLANT_03,W04,2040
MAT_028,PLANT_03,W05,2025
MAT_028,PLANT_03,W06,1928
MAT_028,PLANT_03,W07,2088
MAT_028,PLANT_03,W08,2130
MAT_028,PLANT_03,W09,2034
MAT_028,PLANT_03,W10,2189
MAT_028,PLANT_03,W11,2010
MAT_028,PLANT_03,W12,2064
MAT_028,PLANT_04,W01,1890
MAT_028,PLANT_04,W02,1912
MAT_028,PLANT_04,W03,2010
MAT_028,PLANT_04,W04,1970
MAT_028,PLANT_04,W05,1940
MAT_028,PLANT_04,W06,1912
MAT_028,PLANT_04,W07,2184
MAT_028,PLANT_04,W08,1918
MAT_028,PLANT_04,W09,2230
MAT_028,PLANT_04,W10,2043
MAT_028,PLANT_04,W11,2018
MAT_028,PLANT_04,W12,2136
MAT_028,PLANT_05,W01,589
MAT_028,PLANT_05,W02,588
MAT_028,PLANT_05,W03,630
MAT_028,PLANT_05,W04,622
MAT_028,PLANT_05,W05,626
MAT_028,PLANT_05,W06,682
MAT_028,PLANT_05,W07,709
MAT_028,PLANT_05,W08,664
MAT_028,PLANT_05,W09,703
MAT_028,PLANT_05,W10,665
MAT_028,PLANT_05,W11,723
MAT_028,PLANT_05,W12,741
MAT_029,PLANT_01,W01,687
MAT_029,PLANT_01,W02,710
MAT_029,PLANT_01,W03,736
MAT_029,PLANT_01,W04,703
MAT_029,PLANT_01,W05,793
MAT_029,PLANT_01,W06,728
MAT_029,PLANT_01,W07,751
MAT_029,PLANT_01,W08,718
MAT_029,PLANT_01,W09,836
MAT_029,PLANT_01,W10,815
MAT_029,PLANT_01,W11,786
MAT_029,PLANT_01,W12,862
MAT_029,PLANT_02,W01,1148
MAT_029,PLANT_02,W02,1036
MAT_029,PLANT_02,W03,1125
MAT_029,PLANT_02,W04,1193
MAT_029,PLANT_02,W05,1162
MAT_029,PLANT_02,W06,1257
MAT_029,PLANT_02,W07,1180
MAT_029,PLANT_02,W08,1231
MAT_029,PLANT_02,W09,1178
MAT_029,PLANT_02,W10,1194
MAT_029,PLANT_02,W11,1261
MAT_029,PLANT_02,W12,1170
MAT_029,PLANT_03,W01,1730
MAT_029,PLANT_03,W02,1677
MAT_029,PLANT_03,W03,1804
MAT_029,PLANT_03,W04,1703
MAT_029,PLANT_03,W05,1914
MAT_029,PLANT_03,W06,1928
MAT_029,PLANT_03,W07,1771
MAT_029,PLANT_03,W08,1763
MAT_029,PLANT_03,W09,1927
MAT_029,PLANT_03,W10,1862
MAT_029,PLANT_03,W11,1840
MAT_029,PLANT_03,W12,1890
MAT_029,PLANT_04,W01,830
MAT_029,PLANT_04,W02,820
MAT_029,PLANT_04,W03,928
MAT_029,PLANT_04,W04,886
MAT_029,PLANT_04,W05,911
MAT_029,PLANT_04,W06,921
MAT_029,PLANT_04,W07,859
MAT_029,PLANT_04,W08,952
MAT_029,PLANT_04,W09,892
MAT_029,PLANT_04,W10,936
MAT_029,PLANT_04,W11,971
MAT_029,PLANT_04,W12,934
MAT_029,PLANT_05,W01,2198
MAT_029,PLANT_05,W02,2029
MAT_029,PLANT_05,W03,2256
MAT_029,PLANT_05,W04,2301
MAT_029,PLANT_05,W05,2358
MAT_029,PLANT_05,W06,2155
MAT_029,PLANT_05,W07,2217
MAT_029,PLANT_05,W08,2502
MAT_029,PLANT_05,W09,2461
MAT_029,PLANT_05,W10,2476
MAT_029,PLANT_05,W11,2518
MAT_029,PLANT_05,W12,2418
MAT_030,PLANT_01,W01,918
MAT_030,PLANT_01,W02,987
MAT_030,PLANT_01,W03,1054
MAT_030,PLANT_01,W04,991
MAT_030,PLANT_01,W05,969
MAT_030,PLANT_01,W06,1087
MAT_030,PLANT_01,W07,1076
MAT_030,PLANT_01,W08,1085
MAT_030,PLANT_01,W09,1088
MAT_030,PLANT_01,W10,1113
MAT_030,PLANT_01,W11,1121
MAT_030,PLANT_01,W12,1098
MAT_030,PLANT_02,W01,1502
MAT_030,PLANT_02,W02,1660
MAT_030,PLANT_02,W03,1699
MAT_030,PLANT_02,W04,1628
MAT_030,PLANT_02,W05,1526
MAT_030,PLANT_02,W06,1566
MAT_030,PLANT_02,W07,1620
MAT_030,PLANT_02,W08,1630
MAT_030,PLANT_02,W09,1675
MAT_030,PLANT_02,W10,1602
MAT_030,PLANT_02,W11,1780
MAT_030,PLANT_02,W12,1734
MAT_030,PLANT_03,W01,1038
MAT_030,PLANT_03,W02,1009
MAT_030,PLANT_03,W03,981
MAT_030,PLANT_03,W04,1033
MAT_030,PLANT_03,W05,997
MAT_030,PLANT_03,W06,969
MAT_030,PLANT_03,W07,1122
MAT_030,PLANT_03,W08,1111
MAT_030,PLANT_03,W09,1024
MAT_030,PLANT_03,W10,1113
MAT_030,PLANT_03,W11,1138
MAT_030,PLANT_03,W12,1054
MAT_030,PLANT_04,W01,1145
MAT_030,PLANT_04,W02,1219
MAT_030,PLANT_04,W03,1133
MAT_030,PLANT_04,W04,1225
MAT_030,PLANT_04,W05,1153
MAT_030,PLANT_04,W06,1312
MAT_030,PLANT_04,W07,1194
MAT_030,PLANT_04,W08,1348
MAT_030,PLANT_04,W09,1235
MAT_030,PLANT_04,W10,1303
MAT_030,PLANT_04,W11,1244
MAT_030,PLANT_04,W12,1348
MAT_030,PLANT_05,W01,2270
MAT_030,PLANT_05,W02,2336
MAT_030,PLANT_05,W03,2413
MAT_030,PLANT_05,W04,2428
MAT_030,PLANT_05,W05,2256
MAT_030,PLANT_05,W06,2347
MAT_030,PLANT_05,W07,2559
MAT_030,PLANT_05,W08,2326
MAT_030,PLANT_05,W09,2689
MAT_030,PLANT_05,W10,2619
MAT_030,PLANT_05,W11,2747
MAT_030,PLANT_05,W12,2740
MAT_031,PLANT_01,W01,1633
MAT_031,PLANT_01,W02,1467
MAT_031,PLANT_01,W03,1609
MAT_031,PLANT_01,W04,1723
MAT_031,PLANT_01,W05,1611
MAT_031,PLANT_01,W06,1618
MAT_031,PLANT_01,W07,1722
MAT_031,PLANT_01,W08,1769
MAT_031,PLANT_01,W09,1649
MAT_031,PLANT_01,W10,1611
MAT_031,PLANT_01,W11,1637
MAT_031,PLANT_01,W12,1714
MAT_031,PLANT_02,W01,1118
MAT_031,PLANT_02,W02,987
MAT_031,PLANT_02,W03,1104
MAT_031,PLANT_02,W04,1084
MAT_031,PLANT_02,W05,1040
MAT_031,PLANT_02,W06,1108
MAT_031,PLANT_02,W07,1075
MAT_031,PLANT_02,W08,1150
MAT_031,PLANT_02,W09,1088
MAT_031,PLANT_02,W10,1196
MAT_031,PLANT_02,W11,1152
MAT_031,PLANT_02,W12,1113
MAT_031,PLANT_03,W01,1930
MAT_031,PLANT_03,W02,1983
MAT_031,PLANT_03,W03,2014
MAT_031,PLANT_03,W04,1953
MAT_031,PLANT_03,W05,1877
MAT_031,PLANT_03,W06,2110
MAT_031,PLANT_03,W07,2059
MAT_031,PLANT_03,W08,2068
MAT_031,PLANT_03,W09,2138
MAT_031,PLANT_03,W10,2123
MAT_031,PLANT_03,W11,2166
MAT_031,PLANT_03,W12,2290
MAT_031,PLANT_04,W01,1254
MAT_031,PLANT_04,W02,1358
MAT_031,PLANT_04,W03,1343
MAT_031,PLANT_04,W04,1272
MAT_031,PLANT_04,W05,1331
MAT_031,PLANT_04,W06,1384
MAT_031,PLANT_04,W07,1299
MAT_031,PLANT_04,W08,1297
MAT_031,PLANT_04,W09,1373
MAT_031,PLANT_04,W10,1354
MAT_031,PLANT_04,W11,1404
MAT_031,PLANT_04,W12,1458
MAT_031,PLANT_05,W01,1435
MAT_031,PLANT_05,W02,1341
MAT_031,PLANT_05,W03,1347
MAT_031,PLANT_05,W04,1433
MAT_031,PLANT_05,W05,1504
MAT_031,PLANT_05,W06,1437
MAT_031,PLANT_05,W07,1437
MAT_031,PLANT_05,W08,1554
MAT_031,PLANT_05,W09,1422
MAT_031,PLANT_05,W10,1438
MAT_031,PLANT_05,W11,1437
MAT_031,PLANT_05,W12,1589
MAT_032,PLANT_01,W01,671
MAT_032,PLANT_01,W02,697
MAT_032,PLANT_01,W03,692
MAT_032,PLANT_01,W04,710
MAT_032,PLANT_01,W05,676
MAT_032,PLANT_01,W06,689
MAT_032,PLANT_01,W07,697
MAT_032,PLANT_01,W08,656
MAT_032,PLANT_01,W09,701
MAT_032,PLANT_01,W10,678
MAT_032,PLANT_01,W11,697
MAT_032,PLANT_01,W12,769
MAT_032,PLANT_02,W01,1063
MAT_032,PLANT_02,W02,1179
MAT_032,PLANT_02,W03,1065
MAT_032,PLANT_02,W04,1133
MAT_032,PLANT_02,W05,1238
MAT_032,PLANT_02,W06,1219
MAT_032,PLANT_02,W07,1230
MAT_032,PLANT_02,W08,1256
MAT_032,PLANT_02,W09,1159
MAT_032,PLANT_02,W10,1288
MAT_032,PLANT_02,W11,1278
MAT_032,PLANT_02,W12,1271
MAT_032,PLANT_03,W01,807
MAT_032,PLANT_03,W02,779
MAT_032,PLANT_03,W03,843
MAT_032,PLANT_03,W04,833
MAT_032,PLANT_03,W05,779
MAT_032,PLANT_03,W06,786
MAT_032,PLANT_03,W07,886
MAT_032,PLANT_03,W08,842
MAT_032,PLANT_03,W09,911
MAT_032,PLANT_03,W10,870
MAT_032,PLANT_03,W11,937
MAT_032,PLANT_03,W12,946
MAT_032,PLANT_04,W01,1106
MAT_032,PLANT_04,W02,1136
MAT_032,PLANT_04,W03,1162
MAT_032,PLANT_04,W04,1125
MAT_032,PLANT_04,W05,1137
MAT_032,PLANT_04,W06,1051
MAT_032,PLANT_04,W07,1144
MAT_032,PLANT_04,W08,1122
MAT_032,PLANT_04,W09,1177
MAT_032,PLANT_04,W10,1149
MAT_032,PLANT_04,W11,1225
MAT_032,PLANT_04,W12,1145
MAT_032,PLANT_05,W01,2052
MAT_032,PLANT_05,W02,1968
MAT_032,PLANT_05,W03,2009
MAT_032,PLANT_05,W04,2080
MAT_032,PLANT_05,W05,2075
MAT_032,PLANT_05,W06,2009
MAT_032,PLANT_05,W07,2054
MAT_032,PLANT_05,W08,2111
MAT_032,PLANT_05,W09,2052
MAT_032,PLANT_05,W10,2060
MAT_032,PLANT_05,W11,2239
MAT_032,PLANT_05,W12,2097
MAT_033,PLANT_01,W01,1363
MAT_033,PLANT_01,W02,1410
MAT_033,PLANT_01,W03,1436
MAT_033,PLANT_01,W04,1512
MAT_033,PLANT_01,W05,1544
MAT_033,PLANT_01,W06,1497
MAT_033,PLANT_01,W07,1450
MAT_033,PLANT_01,W08,1512
MAT_033,PLANT_01,W09,1569
MAT_033,PLANT_01,W10,1583
MAT_033,PLANT_01,W11,1699
MAT_033,PLANT_01,W12,1609
MAT_033,PLANT_02,W01,1020
MAT_033,PLANT_02,W02,1157
MAT_033,PLANT_02,W03,1091
MAT_033,PLANT_02,W04,1209
MAT_033,PLANT_02,W05,1076
MAT_033,PLANT_02,W06,1191
MAT_033,PLANT_02,W07,1161
MAT_033,PLANT_02,W08,1161
MAT_033,PLANT_02,W09,1169
MAT_033,PLANT_02,W10,1230
MAT_033,PLANT_02,W11,1144
MAT_033,PLANT_02,W12,1206
MAT_033,PLANT_03,W01,1340
MAT_033,PLANT_03,W02,1434
MAT_033,PLANT_03,W03,1335
MAT_033,PLANT_03,W04,1288
MAT_033,PLANT_03,W05,1283
MAT_033,PLANT_03,W06,1461
MAT_033,PLANT_03,W07,1347
MAT_033,PLANT_03,W08,1399
MAT_033,PLANT_03,W09,1496
MAT_033,PLANT_03,W10,1532
MAT_033,PLANT_03,W11,1392
MAT_033,PLANT_03,W12,1395
MAT_033,PLANT_04,W01,1998
MAT_033,PLANT_04,W02,2003
MAT_033,PLANT_04,W03,2011
MAT_033,PLANT_04,W04,1792
MAT_033,PLANT_04,W05,2018
MAT_033,PLANT_04,W06,1866
MAT_033,PLANT_04,W07,1990
MAT_033,PLANT_04,W08,1885
MAT_033,PLANT_04,W09,1963
MAT_033,PLANT_04,W10,2084
MAT_033,PLANT_04,W11,2006
MAT_033,PLANT_04,W12,2124
MAT_033,PLANT_05,W01,1137
MAT_033,PLANT_05,W02,1164
MAT_033,PLANT_05,W03,1245
MAT_033,PLANT_05,W04,1204
MAT_033,PLANT_05,W05,1213
MAT_033,PLANT_05,W06,1174
MAT_033,PLANT_05,W07,1283
MAT_033,PLANT_05,W08,1228
MAT_033,PLANT_05,W09,1193
MAT_033,PLANT_05,W10,1171
MAT_033,PLANT_05,W11,1210
MAT_033,PLANT_05,W12,1313
MAT_034,PLANT_01,W01,1072
MAT_034,PLANT_01,W02,1197
MAT_034,PLANT_01,W03,1091
MAT_034,PLANT_01,W04,1176
MAT_034,PLANT_01,W05,1168
MAT_034,PLANT_01,W06,1289
MAT_034,PLANT_01,W07,1267
MAT_034,PLANT_01,W08,1319
MAT_034,PLANT_01,W09,1177
MAT_034,PLANT_01,W10,1347
MAT_034,PLANT_01,W11,1321
MAT_034,PLANT_01,W12,1257
MAT_034,PLANT_02,W01,1380
MAT_034,PLANT_02,W02,1441
MAT_034,PLANT_02,W03,1501
MAT_034,PLANT_02,W04,1425
MAT_034,PLANT_02,W05,1466
MAT_034,PLANT_02,W06,1370
MAT_034,PLANT_02,W07,1411
MAT_034,PLANT_02,W08,1597
MAT_034,PLANT_02,W09,1524
MAT_034,PLANT_02,W10,1574
MAT_034,PLANT_02,W11,1442
MAT_034,PLANT_02,W12,1654
MAT_034,PLANT_03,W01,1191
MAT_034,PLANT_03,W02,1217
MAT_034,PLANT_03,W03,1186
MAT_034,PLANT_03,W04,1238
MAT_034,PLANT_03,W05,1253
MAT_034,PLANT_03,W06,1321
MAT_034,PLANT_03,W07,1260
MAT_034,PLANT_03,W08,1420
MAT_034,PLANT_03,W09,1341
MAT_034,PLANT_03,W10,1417
MAT_034,PLANT_03,W11,1395
MAT_034,PLANT_03,W12,1459
MAT_034,PLANT_04,W01,2445
MAT_034,PLANT_04,W02,2456
MAT_034,PLANT_04,W03,2485
MAT_034,PLANT_04,W04,2250
MAT_034,PLANT_04,W05,2319
MAT_034,PLANT_04,W06,2365
MAT_034,PLANT_04,W07,2299
MAT_034,PLANT_04,W08,2541
MAT_034,PLANT_04,W09,2493
MAT_034,PLANT_04,W10,2577
MAT_034,PLANT_04,W11,2675
MAT_034,PLANT_04,W12,2635
MAT_034,PLANT_05,W01,1393
MAT_034,PLANT_05,W02,1390
MAT_034,PLANT_05,W03,1598
MAT_034,PLANT_05,W04,1601
MAT_034,PLANT_05,W05,1484
MAT_034,PLANT_05,W06,1551
MAT_034,PLANT_05,W07,1490
MAT_034,PLANT_05,W08,1492
MAT_034,PLANT_05,W09,1603
MAT_034,PLANT_05,W10,1680
MAT_034,PLANT_05,W11,1712
MAT_034,PLANT_05,W12,1601
MAT_035,PLANT_01,W01,2174
MAT_035,PLANT_01,W02,2202
MAT_035,PLANT_01,W03,2070
MAT_035,PLANT_01,W04,2251
MAT_035,PLANT_01,W05,2230
MAT_035,PLANT_01,W06,2217
MAT_035,PLANT_01,W07,2212
MAT_035,PLANT_01,W08,2103
MAT_035,PLANT_01,W09,2098
MAT_035,PLANT_01,W10,2275
MAT_035,PLANT_01,W11,2361
MAT_035,PLANT_01,W12,2210
MAT_035,PLANT_02,W01,2459
MAT_035,PLANT_02,W02,2431
MAT_035,PLANT_02,W03,2473
MAT_035,PLANT_02,W04,2543
MAT_035,PLANT_02,W05,2398
MAT_035,PLANT_02,W06,2425
MAT_035,PLANT_02,W07,2464
MAT_035,PLANT_02,W08,2674
MAT_035,PLANT_02,W09,2687
MAT_035,PLANT_02,W10,2730
MAT_035,PLANT_02,W11,2513
MAT_035,PLANT_02,W12,2728
MAT_035,PLANT_03,W01,769
MAT_035,PLANT_03,W02,765
MAT_035,PLANT_03,W03,901
MAT_035,PLANT_03,W04,862
MAT_035,PLANT_03,W05,871
MAT_035,PLANT_03,W06,881
MAT_035,PLANT_03,W07,889
MAT_035,PLANT_03,W08,851
MAT_035,PLANT_03,W09,834
MAT_035,PLANT_03,W10,851
MAT_035,PLANT_03,W11,952
MAT_035,PLANT_03,W12,878
MAT_035,PLANT_04,W01,2371
MAT_035,PLANT_04,W02,2439
MAT_035,PLANT_04,W03,2340
MAT_035,PLANT_04,W04,2547
MAT_035,PLANT_04,W05,2440
MAT_035,PLANT_04,W06,2336
MAT_035,PLANT_04,W07,2385
MAT_035,PLANT_04,W08,2353
MAT_035,PLANT_04,W09,2654
MAT_035,PLANT_04,W10,2402
MAT_035,PLANT_04,W11,2525
MAT_035,PLANT_04,W12,2607
MAT_035,PLANT_05,W01,2178
MAT_035,PLANT_05,W02,2044
MAT_035,PLANT_05,W03,2070
MAT_035,PLANT_05,W04,2086
MAT_035,PLANT_05,W05,2375
MAT_035,PLANT_05,W06,2226
MAT_035,PLANT_05,W07,2312
MAT_035,PLANT_05,W08,2361
MAT_035,PLANT_05,W09,2447
MAT_035,PLANT_05,W10,2480
MAT_035,PLANT_05,W11,2349
MAT_035,PLANT_05,W12,2493
MAT_036,PLANT_01,W01,1914
MAT_036,PLANT_01,W02,1831
MAT_036,PLANT_01,W03,1834
MAT_036,PLANT_01,W04,1944
MAT_036,PLANT_01,W05,2005
MAT_036,PLANT_01,W06,1983
MAT_036,PLANT_01,W07,1985
MAT_036,PLANT_01,W08,2110
MAT_036,PLANT_01,W09,2106
MAT_036,PLANT_01,W10,2050
MAT_036,PLANT_01,W11,2052
MAT_036,PLANT_01,W12,2185
MAT_036,PLANT_02,W01,727
MAT_036,PLANT_02,W02,666
MAT_036,PLANT_02,W03,706
MAT_036,PLANT_02,W04,763
MAT_036,PLANT_02,W05,668
MAT_036,PLANT_02,W06,714
MAT_036,PLANT_02,W07,764
MAT_036,PLANT_02,W08,794
MAT_036,PLANT_02,W09,717
MAT_036,PLANT_02,W10,753
MAT_036,PLANT_02,W11,810
MAT_036,PLANT_02,W12,806
MAT_036,PLANT_03,W01,1177
MAT_036,PLANT_03,W02,1184
MAT_036,PLANT_03,W03,1234
MAT_036,PLANT_03,W04,1143
MAT_036,PLANT_03,W05,1245
MAT_036,PLANT_03,W06,1188
MAT_036,PLANT_03,W07,1332
MAT_036,PLANT_03,W08,1275
MAT_036,PLANT_03,W09,1340
MAT_036,PLANT_03,W10,1239
MAT_036,PLANT_03,W11,1380
MAT_036,PLANT_03,W12,1424
MAT_036,PLANT_04,W01,2040
MAT_036,PLANT_04,W02,2014
MAT_036,PLANT_04,W03,2016
MAT_036,PLANT_04,W04,1943
MAT_036,PLANT_04,W05,2107
MAT_036,PLANT_04,W06,2275
MAT_036,PLANT_04,W07,2299
MAT_036,PLANT_04,W08,2319
MAT_036,PLANT_04,W09,2086
MAT_036,PLANT_04,W10,2186
MAT_036,PLANT_04,W11,2316
MAT_036,PLANT_04,W12,2360
MAT_036,PLANT_05,W01,967
MAT_036,PLANT_05,W02,889
MAT_036,PLANT_05,W03,899
MAT_036,PLANT_05,W04,961
MAT_036,PLANT_05,W05,959
MAT_036,PLANT_05,W06,994
MAT_036,PLANT_05,W07,984
MAT_036,PLANT_05,W08,1057
MAT_036,PLANT_05,W09,1026
MAT_036,PLANT_05,W10,1103
MAT_036,PLANT_05,W11,1029
MAT_036,PLANT_05,W12,1040
MAT_037,PLANT_01,W01,2058
MAT_037,PLANT_01,W02,2141
MAT_037,PLANT_01,W03,2354
MAT_037,PLANT_01,W04,2377
MAT_037,PLANT_01,W05,2159
MAT_037,PLANT_01,W06,2179
MAT_037,PLANT_01,W07,2423
MAT_037,PLANT_01,W08,2199
MAT_037,PLANT_01,W09,2314
MAT_037,PLANT_01,W10,2487
MAT_037,PLANT_01,W11,2594
MAT_037,PLANT_01,W12,2386
MAT_037,PLANT_02,W01,910
MAT_037,PLANT_02,W02,924
MAT_037,PLANT_02,W03,947
MAT_037,PLANT_02,W04,1023
MAT_037,PLANT_02,W05,978
MAT_037,PLANT_02,W06,1021
MAT_037,PLANT_02,W07,1094
MAT_037,PLANT_02,W08,1058
MAT_037,PLANT_02,W09,986
MAT_037,PLANT_02,W10,1134
MAT_037,PLANT_02,W11,1045
MAT_037,PLANT_02,W12,1111
MAT_037,PLANT_03,W01,1562
MAT_037,PLANT_03,W02,1578
MAT_037,PLANT_03,W03,1637
MAT_037,PLANT_03,W04,1506
MAT_037,PLANT_03,W05,1745
MAT_037,PLANT_03,W06,1612
MAT_037,PLANT_03,W07,1719
MAT_037,PLANT_03,W08,1786
MAT_037,PLANT_03,W09,1651
MAT_037,PLANT_03,W10,1664
MAT_037,PLANT_03,W11,1650
MAT_037,PLANT_03,W12,1743
MAT_037,PLANT_04,W01,947
MAT_037,PLANT_04,W02,931
MAT_037,PLANT_04,W03,967
MAT_037,PLANT_04,W04,900
MAT_037,PLANT_04,W05,1000
MAT_037,PLANT_04,W06,886
MAT_037,PLANT_04,W07,949
MAT_037,PLANT_04,W08,926
MAT_037,PLANT_04,W09,1007
MAT_037,PLANT_04,W10,1009
MAT_037,PLANT_04,W11,1032
MAT_037,PLANT_04,W12,1029
MAT_037,PLANT_05,W01,2234
MAT_037,PLANT_05,W02,2403
MAT_037,PLANT_05,W03,2353
MAT_037,PLANT_05,W04,2242
MAT_037,PLANT_05,W05,2153
MAT_037,PLANT_05,W06,2439
MAT_037,PLANT_05,W07,2308
MAT_037,PLANT_05,W08,2538
MAT_037,PLANT_05,W09,2537
MAT_037,PLANT_05,W10,2542
MAT_037,PLANT_05,W11,2598
MAT_037,PLANT_05,W12,2350
MAT_038,PLANT_01,W01,1472
MAT_038,PLANT_01,W02,1631
MAT_038,PLANT_01,W03,1545
MAT_038,PLANT_01,W04,1627
MAT_038,PLANT_01,W05,1645
MAT_038,PLANT_01,W06,1706
MAT_038,PLANT_01,W07,1704
MAT_038,PLANT_01,W08,1597
MAT_038,PLANT_01,W09,1771
MAT_038,PLANT_01,W10,1765
